elevation,position.longitude,position.x,position.y,invasiveCover,numAlive,numAdult,numSeedling,numJuvenile,fireSeverity,hasFire,position.latitude,canEstablish,newSeedlings,step,replicate
45.13713500000000067302607931196689605712890625,0.0011241520108655806,12.5,20.5,0.04999999999999993338661852249060757458209991455078125,5,3,1,1,57.3379019999999997025952325202524662017822265625,1,0.0026563907078666024,1,3,0,0
95.5207979999999992060111253522336483001708984375,0.002832863067381263,31.5,46.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,79.1033330000000063364495872519910335540771484375,1,0.00031815453247790293,1,1,0,0
32.03813600000000150203049997799098491668701171875,0.0006744912065193483,7.5,15.5,0.04999999999999993338661852249060757458209991455078125,1,0,0,1,23.083563000000001608214006409980356693267822265625,1,0.0031060515108259678,1,0,0,0
31.38510099999999880537870922125875949859619140625,0.0029227952282505094,32.5,15.5,0.04999999999999993338661852249060757458209991455078125,3,2,0,1,61.174114000000002988599590025842189788818359375,1,0.0031060515108259678,1,2,0,0
100,0.0005845590456501019,6.5,50.5,0.04999999999999993338661852249060757458209991455078125,3,1,0,2,33.61456700000000097361407824791967868804931640625,1,-0.00004157410988958953,1,1,0,0
39.039669000000003507011570036411285400390625,0.004091913319550714,45.5,20.5,0.04999999999999993338661852249060757458209991455078125,4,3,0,1,19.4255050000000011323209037072956562042236328125,1,0.0026563907078666024,1,3,0,0
46.99513999999999924739313428290188312530517578125,0.000404694723911609,4.5,25.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,22.965109000000001771013558027334511280059814453125,1,0.002206729904907237,1,2,0,0
65.3113479999999952951839077286422252655029296875,0.000044966080434623225,0.5,31.5,0.04999999999999993338661852249060757458209991455078125,3,2,0,1,7.53725100000000036715164242195896804332733154296875,1,0.0016671369413559988,1,2,0,0
55.39305900000000093541530077345669269561767578125,0.0005845590456501019,6.5,24.5,0.04999999999999993338661852249060757458209991455078125,1,0,1,0,35.0398560000000003356035449542105197906494140625,1,0.00229666206549911,1,0,0,0
94.022300999999998794010025449097156524658203125,0.004091913319550714,45.5,46.5,0.04999999999999993338661852249060757458209991455078125,4,1,0,3,17.984494999999999009787643444724380970001220703125,1,0.00031815453247790293,1,1,0,0
56.38377799999999950841811369173228740692138671875,0.00265299874564277,29.5,27.5,0.04999999999999993338661852249060757458209991455078125,3,2,0,1,80.436858999999998331986716948449611663818359375,1,0.0020268655837234906,1,2,0,0
91.24313399999999774081516079604625701904296875,0.0004946268847808554,5.5,46.5,0.04999999999999993338661852249060757458209991455078125,2,0,0,2,27.98246400000000022600943339057266712188720703125,1,0.00031815453247790293,1,0,0,0
46.58618200000000086902218754403293132781982421875,0.0027429309065120167,30.5,22.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,86.5424579999999963320078677497804164886474609375,1,0.002476526386682856,1,1,0,0
97.368697999999994863173924386501312255859375,0.002293270102165784,25.5,47.5,0.04999999999999993338661852249060757458209991455078125,2,1,0,1,95.4445879999999959863998810760676860809326171875,1,0.00022822237188602963,1,1,0,0
46.56056600000000145200829138047993183135986328125,0.000044966080434623225,0.5,22.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,2.1662020000000001829221218940801918506622314453125,1,0.002476526386682856,1,2,0,0
84.0183260000000018408172763884067535400390625,0.0016637449760810593,18.5,42.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,79.6247790000000037480276660062372684478759765625,1,0.0006778831748453954,1,1,0,0
36.86299100000000095178620540536940097808837890625,0.002383202263035031,26.5,16.5,0.04999999999999993338661852249060757458209991455078125,3,0,0,3,93.8000339999999965812094160355627536773681640625,1,0.0030161193502340946,1,0,0,0
74.2775730000000038444341043941676616668701171875,0.0016637449760810593,18.5,38.5,0.04999999999999993338661852249060757458209991455078125,3,1,0,2,78.670624000000003661625669337809085845947265625,1,0.0010376118172128876,1,1,0,0
84.9407729999999929759724182076752185821533203125,0.002383202263035031,26.5,42.5,0.04999999999999993338661852249060757458209991455078125,4,3,0,1,94.0412060000000025183908292092382907867431640625,1,0.0006778831748453954,1,3,0,0
27.662175999999998765588316018693149089813232421875,0.0024731344239042772,27.5,11.5,0.04999999999999993338661852249060757458209991455078125,3,0,0,3,90.385086000000001149601303040981292724609375,1,0.0034657801531934596,1,0,0,0
24.999795999999999907004166743718087673187255859375,0.0017536771369503054,19.5,11.5,0.04999999999999993338661852249060757458209991455078125,1,0,0,1,87.552086000000002741217031143605709075927734375,1,0.0034657801531934596,1,0,0,0
25.5980109999999996261976775713264942169189453125,0.00418184548041996,46.5,15.5,0.04999999999999993338661852249060757458209991455078125,4,4,0,0,22.089805999999999386318449978716671466827392578125,1,0.0031060515108259678,1,4,0,0
50.11401000000000038880898500792682170867919921875,0.0036422525152044805,40.5,24.5,0.04999999999999993338661852249060757458209991455078125,3,1,0,2,45.61727900000000346381057170219719409942626953125,1,0.00229666206549911,1,1,0,0
61.3691290000000009285940905101597309112548828125,0.004361709802158453,48.5,31.5,0.04999999999999993338661852249060757458209991455078125,3,1,0,2,9.587749999999999772626324556767940521240234375,1,0.0016671369413559988,1,1,0,0
82.99043299999999589999788440763950347900390625,0.0005845590456501019,6.5,41.5,0.04999999999999993338661852249060757458209991455078125,1,0,0,1,32.8067089999999978999767336063086986541748046875,1,0.000767815335437268,1,0,0,0
68.7053149999999988040144671685993671417236328125,0.0039120489978122204,43.5,35.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,32.6368939999999980727807269431650638580322265625,1,0.0013074082989885066,1,2,0,0
0,0.0044516419630276985,49.5,0.5,0.7583999999999999843902642737702989162616546589885059281854751134233083575963973999023437500,1,1,0,0,3.871385000000000076170181273482739925384521484375,1,0.0044550339197040635,0,0,0,0
40.53358800000000172758518601767718791961669921875,0.0006744912065193483,7.5,19.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,33.46114299999999985857357387430965900421142578125,1,0.0027463228684584755,1,2,0,0
9.3365320000000000533191268914379179477691650390625,0.004001981158681466,44.5,4.5,0.04999999999999993338661852249060757458209991455078125,4,2,0,2,16.773250999999998356315700220875442028045654296875,1,0.004095305277336571,1,2,0,0
86.0024949999999961391949909739196300506591796875,0.00013489824130386968,1.5,43.5,0.04999999999999993338661852249060757458209991455078125,2,1,0,1,14.163171999999999428609953611157834529876708984375,1,0.000587951014253522,1,1,0,0
16.13650499999999965439201332628726959228515625,0.0017536771369503054,19.5,7.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,87.2644350000000059708327171392738819122314453125,1,0.0038255087955609522,1,2,0,0
99.2064589999999952851794660091400146484375,0.0036422525152044805,40.5,50.5,0.04999999999999993338661852249060757458209991455078125,2,0,0,2,30.5437179999999983692759997211396694183349609375,1,-0.00004157410988958953,1,0,0,0
72.611403999999993175151757895946502685546875,0.0008543555282578412,9.5,35.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,51.28636199999999689680407755076885223388671875,1,0.0013074082989885066,1,1,0,0
57.1949120000000021946107153780758380889892578125,0.0018436092978195522,20.5,28.5,0.04999999999999993338661852249060757458209991455078125,1,0,0,1,89.088852000000002817614586092531681060791015625,1,0.001936933423131618,1,0,0,0
54.8233910000000008722054190002381801605224609375,0.0044516419630276985,49.5,26.5,0.04999999999999993338661852249060757458209991455078125,2,0,0,2,13.9995940000000000935642674448899924755096435546875,1,0.0021167977443153642,1,0,0,0
38.92472500000000223963070311583578586578369140625,0.0037321846760737278,41.5,19.5,0.04999999999999993338661852249060757458209991455078125,4,3,0,1,44.9212270000000017944330465979874134063720703125,1,0.0027463228684584755,1,3,0,0
4.54636800000000018684431779547594487667083740234375,0.0009442876891270877,10.5,4.5,0.04999999999999993338661852249060757458209991455078125,2,1,0,1,31.882733999999999241481418721377849578857421875,1,0.004095305277336571,1,1,0,0
97.1127469999999988203853718005120754241943359375,0.0029227952282505094,32.5,46.5,0.04999999999999993338661852249060757458209991455078125,0,0,0,0,76.4040370000000024219843908213078975677490234375,1,0.00031815453247790293,1,0,0,0
52.6855809999999991077856975607573986053466796875,0.0016637449760810593,18.5,25.5,0.04999999999999993338661852249060757458209991455078125,5,4,0,1,89.4576569999999975379978423006832599639892578125,1,0.002206729904907237,1,4,0,0
24.4289839999999998099156073294579982757568359375,0.00022483040217311613,2.5,12.5,0.04999999999999993338661852249060757458209991455078125,2,1,1,0,9.1283399999999996765609466820023953914642333984375,1,0.003375847992601587,1,1,0,0
85.142798999999996567566995508968830108642578125,0.0035523203543352346,39.5,41.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,47.5855099999999993087840266525745391845703125,1,0.000767815335437268,1,1,0,0
70.459282000000001744410838000476360321044921875,0.0003147625630423626,3.5,33.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,9.64332399999999978490450303070247173309326171875,1,0.0014872726201722525,1,2,0,0
30.09719700000000131012711790390312671661376953125,0.0030127273891197557,33.5,15.5,0.04999999999999993338661852249060757458209991455078125,0,0,0,0,60.0196380000000004883986548520624637603759765625,1,0.0031060515108259678,1,0,0,0
3.3691300000000001801936377887614071369171142578125,0.000404694723911609,4.5,2.5,0.04999999999999993338661852249060757458209991455078125,3,2,0,1,20.2930199999999985038812155835330486297607421875,1,0.004275169598520317,1,2,0,0
15.852202999999999377678250311873853206634521484375,0.0006744912065193483,7.5,10.5,0.04999999999999993338661852249060757458209991455078125,3,1,0,2,27.1421390000000002373781171627342700958251953125,1,0.0035557123137853327,1,1,0,0
76.4593579999999946039679343812167644500732421875,0.0029227952282505094,32.5,38.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,76.3191599999999965575625537894666194915771484375,1,0.0010376118172128876,1,2,0,0
0,0.00013489824130386968,1.5,0.5,0.7567999999999999843236508922927895251027224567581532799209753648028708994388580322265625000,2,2,0,0,13.7762119999999992359107636730186641216278076171875,1,0.0044550339197040635,0,0,0,0
74.486366000000003850800567306578159332275390625,0.0006744912065193483,7.5,36.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,25.81254200000000054160409490577876567840576171875,1,0.0012174761383966335,1,1,0,0
89.907700000000005502442945726215839385986328125,0.0030127273891197557,33.5,41.5,0.04999999999999993338661852249060757458209991455078125,2,1,1,0,75.1038439999999951623976812697947025299072265625,1,0.000767815335437268,1,1,0,0
60.80777400000000199042915483005344867706298828125,0.0009442876891270877,10.5,30.5,0.04999999999999993338661852249060757458209991455078125,5,3,0,2,49.031554999999997335180523805320262908935546875,1,0.0017570691019478716,1,3,0,0
74.7468190000000021200321498326957225799560546875,0.0019335414586887983,21.5,36.5,0.04999999999999993338661852249060757458209991455078125,3,1,0,2,93.3471219999999988203853718005120754241943359375,1,0.0012174761383966335,1,1,0,0
86.6127699999999975943865138106048107147216796875,0.0003147625630423626,3.5,42.5,0.04999999999999993338661852249060757458209991455078125,2,1,1,0,18.245778999999998859493643976747989654541015625,1,0.0006778831748453954,1,1,0,0
92.4352650000000011232259566895663738250732421875,0.0006744912065193483,7.5,45.5,0.04999999999999993338661852249060757458209991455078125,6,3,0,3,35.05956599999999667716110707260668277740478515625,1,0.00040808669306977626,1,3,0,0
10.36013200000000011868905858136713504791259765625,0.002023473619558045,22.5,5.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,92.5278780000000011796146281994879245758056640625,1,0.004005373116744698,1,2,0,0
20.676829999999998932480593794025480747222900390625,0.0031026595499890025,34.5,10.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,62.4732249999999993406163412146270275115966796875,1,0.0035557123137853327,1,1,0,0
16.605239999999998445900928345508873462677001953125,0.0030127273891197557,33.5,7.5,0.04999999999999993338661852249060757458209991455078125,3,1,1,1,66.04379299999999375359038822352886199951171875,1,0.0038255087955609522,1,1,0,0
11.50035199999999946385287330485880374908447265625,0.0007644233673885948,8.5,5.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,32.07932699999999925921656540594995021820068359375,1,0.004005373116744698,1,2,0,0
20.356460999999999472720446647144854068756103515625,0.0036422525152044805,40.5,10.5,0.04999999999999993338661852249060757458209991455078125,4,3,0,1,28.210325000000000983391146291978657245635986328125,1,0.0035557123137853327,1,3,0,0
85.770972999999997909981175325810909271240234375,0.003822116836942974,42.5,40.5,0.04999999999999993338661852249060757458209991455078125,5,3,0,2,36.9307519999999982474037096835672855377197265625,1,0.0008577474960291412,1,3,0,0
70.2155989999999974315869621932506561279296875,0.0030127273891197557,33.5,33.5,0.04999999999999993338661852249060757458209991455078125,4,3,0,1,69.5328290000000066584107116796076297760009765625,1,0.0014872726201722525,1,3,0,0
30.982392999999998295379555202089250087738037109375,0.0007644233673885948,8.5,14.5,0.04999999999999993338661852249060757458209991455078125,3,1,0,2,26.683955999999998454086380661465227603912353515625,1,0.0031959836714178405,1,1,0,0
85.6612319999999982655936037190258502960205078125,0.0007644233673885948,8.5,40.5,0.04999999999999993338661852249060757458209991455078125,3,2,0,1,28.52944600000000008321876521222293376922607421875,1,0.0008577474960291412,1,2,0,0
97.368697999999994863173924386501312255859375,0.0022033379412965378,24.5,47.5,0.04999999999999993338661852249060757458209991455078125,4,4,0,0,95.4445879999999959863998810760676860809326171875,1,0.00022822237188602963,1,4,0,0
18.4748459999999994352037901990115642547607421875,0.0008543555282578412,9.5,9.5,0.04999999999999993338661852249060757458209991455078125,0,0,0,0,29.274784000000000361296770279295742511749267578125,1,0.0036456444743772063,1,0,0,0
60.92464100000000115642251330427825450897216796875,0.0007644233673885948,8.5,31.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,20.1252649999999988494892022572457790374755859375,1,0.0016671369413559988,1,1,0,0
21.1364990000000005920810508541762828826904296875,0.000404694723911609,4.5,11.5,0.04999999999999993338661852249060757458209991455078125,3,3,0,0,17.39054300000000097270458354614675045013427734375,1,0.0034657801531934596,1,3,0,0
6.918549999999999755573298898525536060333251953125,0.0031026595499890025,34.5,2.5,0.04999999999999993338661852249060757458209991455078125,0,0,0,0,88.4289859999999947604010230861604213714599609375,1,0.004275169598520317,1,0,0,0
0,0.0008543555282578412,9.5,0.5,0.7567999999999999843236508922927895251027224567581532799209753648028708994388580322265625000,2,2,0,0,44.7678599999999988767740433104336261749267578125,1,0.0044550339197040635,0,0,0,0
72.3644259999999945875970297493040561676025390625,0.0036422525152044805,40.5,36.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,45.442813999999998486600816249847412109375,1,0.0012174761383966335,1,1,0,0
97.7118229999999954316081129945814609527587890625,0.003192591710858249,35.5,49.5,0.04999999999999993338661852249060757458209991455078125,3,2,0,1,49.77676799999999701640263083390891551971435546875,1,0.000048358050702283775,1,2,0,0
17.83819799999999844430931261740624904632568359375,0.0039120489978122204,43.5,9.5,0.04999999999999993338661852249060757458209991455078125,4,4,0,0,25.2823369999999982837834977544844150543212890625,1,0.0036456444743772063,1,4,0,0
65.382011000000005651600076816976070404052734375,0.0017536771369503054,19.5,33.5,0.04999999999999993338661852249060757458209991455078125,4,3,0,1,89.87007099999999581996235065162181854248046875,1,0.0014872726201722525,1,3,0,0
33.43601600000000217960405279882252216339111328125,0.003282523871727495,36.5,18.5,0.04999999999999993338661852249060757458209991455078125,3,2,0,1,52.55129600000000067439032136462628841400146484375,1,0.0028362550290503487,1,2,0,0
30.337568000000000978388925432227551937103271484375,0.002293270102165784,25.5,16.5,0.04999999999999993338661852249060757458209991455078125,2,1,0,1,95.22419700000000375439412891864776611328125,1,0.0030161193502340946,1,1,0,0
5.31810600000000022191670723259449005126953125,0.0018436092978195522,20.5,2.5,0.04999999999999993338661852249060757458209991455078125,2,1,0,1,85.1111760000000003856257535517215728759765625,1,0.004275169598520317,1,1,0,0
47.69330599999999975580067257396876811981201171875,0.0006744912065193483,7.5,22.5,0.04999999999999993338661852249060757458209991455078125,0,0,0,0,40.776600000000001955413608811795711517333984375,1,0.002476526386682856,1,0,0,0
1.639834000000000013841372492606751620769500732421875,0.0037321846760737278,41.5,5.5,0.04999999999999993338661852249060757458209991455078125,4,4,0,0,25.46739000000000174850356415845453739166259765625,1,0.004005373116744698,1,4,0,0
31.995836000000000609588823863305151462554931640625,0.0025630665847735236,28.5,15.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,90.447899000000006708432920277118682861328125,1,0.0031060515108259678,1,2,0,0
51.425735000000003083187039010226726531982421875,0.0025630665847735236,28.5,27.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,88.27519200000000410000211559236049652099609375,1,0.0020268655837234906,1,2,0,0
62.7655409999999989167918101884424686431884765625,0.0037321846760737278,41.5,31.5,0.04999999999999993338661852249060757458209991455078125,0,0,0,0,39.67275200000000268119038082659244537353515625,1,0.0016671369413559988,1,0,0,0
40.80503499999999661440597265027463436126708984375,0.0024731344239042772,27.5,20.5,0.04999999999999993338661852249060757458209991455078125,2,1,0,1,93.406531999999998561179381795227527618408203125,1,0.0026563907078666024,1,1,0,0
79.4325869999999980564098223112523555755615234375,0.0024731344239042772,27.5,37.5,0.04999999999999993338661852249060757458209991455078125,3,2,0,1,96.431411999999994577592588029801845550537109375,1,0.0011275439778047605,1,2,0,0
86.379897999999997182385413907468318939208984375,0.003282523871727495,36.5,44.5,0.04999999999999993338661852249060757458209991455078125,2,0,0,2,57.339461999999997487975633703172206878662109375,1,0.0004980188536616488,1,0,0,0
52.15720400000000012141754268668591976165771484375,0.0008543555282578412,9.5,26.5,0.04999999999999993338661852249060757458209991455078125,3,3,0,0,52.26768899999999717920218245126307010650634765625,1,0.0021167977443153642,1,3,0,0
68.7318949999999944111550576053559780120849609375,0.0009442876891270877,10.5,33.5,0.04999999999999993338661852249060757458209991455078125,3,3,0,0,49.20380399999999809779183124192059040069580078125,1,0.0014872726201722525,1,3,0,0
0,0.003822116836942974,42.5,0.5,0.7567999999999999843236508922927895251027224567581532799209753648028708994388580322265625000,2,1,0,1,20.12358499999999850160747882910072803497314453125,1,0.0044550339197040635,0,0,0,0
81.7507930000000015979821910150349140167236328125,0.002832863067381263,31.5,38.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,84.344932999999997491613612510263919830322265625,1,0.0010376118172128876,1,2,0,0
11.5576349999999994366817190893925726413726806640625,0.0025630665847735236,28.5,6.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,94.2378389999999939163899398408830165863037109375,1,0.003915440956152825,1,1,0,0
41.3434519999999992023731465451419353485107421875,0.0009442876891270877,10.5,21.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,58.07284200000000140562406159006059169769287109375,1,0.002566458547274729,1,1,0,0
0.2993419999999999969730879456619732081890106201171875,0.001034219849996334,11.5,2.5,0.7567999999999999843236508922927895251027224567581532799209753648028708994388580322265625000,2,1,0,1,38.36466999999999671899786335416138172149658203125,1,0.004275169598520317,0,0,0,0
52.50319300000000311001713271252810955047607421875,0.003822116836942974,42.5,26.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,34.23164700000000237878339248709380626678466796875,1,0.0021167977443153642,1,1,0,0
70.5013430000000056452336139045655727386474609375,0.0025630665847735236,28.5,32.5,0.04999999999999993338661852249060757458209991455078125,1,0,0,1,92.9555509999999998171915649436414241790771484375,1,0.001577204780764126,1,0,0,0
48.595427999999998291968950070440769195556640625,0.00013489824130386968,1.5,26.5,0.04999999999999993338661852249060757458209991455078125,0,0,0,0,5.14034899999999961295316097675822675228118896484375,1,0.0021167977443153642,1,0,0,0
47.93243799999999765759639558382332324981689453125,0.002383202263035031,26.5,25.5,0.04999999999999993338661852249060757458209991455078125,1,0,0,1,95.4363780000000048175934352912008762359619140625,1,0.002206729904907237,1,0,0,0
14.4959760000000006385789674823172390460968017578125,0.0029227952282505094,32.5,7.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,82.54883599999999432839103974401950836181640625,1,0.0038255087955609522,1,2,0,0
26.615424999999998334487827378325164318084716796875,0.0033724560325967415,37.5,13.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,40.5173190000000005284164217300713062286376953125,1,0.0032859158320097137,1,2,0,0
91.949378999999993311575963161885738372802734375,0.0024731344239042772,27.5,46.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,91.7944179999999931851561996154487133026123046875,1,0.00031815453247790293,1,2,0,0
85.850989999999995916368789039552211761474609375,0.0025630665847735236,28.5,41.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,87.4824449999999984584064804948866367340087890625,1,0.000767815335437268,1,1,0,0
94.56810799999999517240212298929691314697265625,0.0009442876891270877,10.5,47.5,0.04999999999999993338661852249060757458209991455078125,3,1,0,2,49.958382000000000289219315163791179656982421875,1,0.00022822237188602963,1,1,0,0
78.24223299999999881038093008100986480712890625,0.00022483040217311613,2.5,38.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,9.4030699999999995952748577110469341278076171875,1,0.0010376118172128876,1,2,0,0
94.145386000000002013621269725263118743896484375,0.00022483040217311613,2.5,47.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,11.1386050000000000892441676114685833454132080078125,1,0.00022822237188602963,1,2,0,0
36.22990399999999766578184789977967739105224609375,0.001034219849996334,11.5,16.5,0.04999999999999993338661852249060757458209991455078125,4,2,0,2,37.501789000000002261003828607499599456787109375,1,0.0030161193502340946,1,2,0,0
50.35936000000000234422259381972253322601318359375,0.004271777641289206,47.5,23.5,0.04999999999999993338661852249060757458209991455078125,4,4,0,0,14.7940120000000003841478246613405644893646240234375,1,0.0023865942260909833,1,4,0,0
97.6227420000000023492248146794736385345458984375,0.002293270102165784,25.5,50.5,0.04999999999999993338661852249060757458209991455078125,2,2,0,0,95.9632490000000046848072088323533535003662109375,1,-0.00004157410988958953,1,2,0,0
65.993637000000006764821591787040233612060546875,0.00013489824130386968,1.5,32.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,9.0688499999999994116706147906370460987091064453125,1,0.001577204780764126,1,1,0,0
46.68970499999999645979187334887683391571044921875,0.0039120489978122204,43.5,21.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,26.989332000000000988393367151729762554168701171875,1,0.002566458547274729,1,1,0,0
38.4258650000000017143975128419697284698486328125,0.002383202263035031,26.5,19.5,0.04999999999999993338661852249060757458209991455078125,1,1,0,0,93.8622510000000005447873263619840145111083984375,1,0.0027463228684584755,1,1,0,0
